experiment,trial,AUROC,AUPRC,AP@50,dataset,model,train.batch_size,train.optimizer_args.lr,train.lr_scheduler_args.patience,lookup_embedder.dim,lookup_embedder.regularize_args.weighted,entity_embedder.regularize_weight,relation_embedder.regularize_weight,entity_embedder.dropout,relation_embedder.dropout,job_type=1vsAll,job_type=KvsAll,job_type=negative_sampling,train.type=1vsAll,train.type=KvsAll,train.type=negative_sampling,train.optimizer=Adadelta,train.optimizer=Adam,train.optimizer=AdamW,train.optimizer=Adamax,train.optimizer=RMSprop,train.loss=bce,train.loss=kl,train.loss=se,lookup_embedder.initialize=normal_,lookup_embedder.initialize=uniform_,lookup_embedder.initialize=xavier_normal_,lookup_embedder.initialize=xavier_uniform_
20230929-111458-complex_non-naive,00076,0.9361445464871576,0.9266086538439248,0.952567735936657,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,512,0.0499409640653733,6,128,1,2.0577477094506283e-06,1.2081224752012196e-14,0.3734177714213729,0.2553054112941026,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
20230929-111458-complex_non-naive,00082,0.9674481362793051,0.9597262347974044,0.9779148555444378,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.0254052833496968,5,128,1,1.6474249100926332e-19,3.691742227537547e-18,0.2708148565143347,0.0556018855422735,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
20230929-111458-complex_non-naive,00085,0.8900356539688496,0.8669324341537141,0.8703167505233678,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,512,0.0070064231560584,6,256,0,0.0069671419153451,1.6624700530023805e-15,0.3903265758417547,0.0845406763255596,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00071,0.8949260355029586,0.8734032238603912,0.8806730513438442,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.4059916528033905,6,256,0,3.597875376693477e-16,1.7002892046700343e-08,0.0781889064237475,0.3755803061649203,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00025,0.6519189408952829,0.6036996972752857,0.387737072915874,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,256,0.0289269251180893,10,32,0,5.579783303890364e-13,6.971416889437347e-20,0.0519526111893355,0.1975689642131328,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
20230929-111458-complex_non-naive,00022,0.5001744287458573,0.5613316137910976,0.4383892378745371,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,256,0.2386802024131218,10,32,1,1.3234711206723756e-09,0.075970783115068,0.2766224513761699,0.0778553979471325,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
20230929-111458-complex_non-naive,00014,0.9502285802920096,0.9374148552407054,0.9489593140127386,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,256,0.0054927610696636,4,64,0,7.91083443976364e-06,1.9530596146796054e-18,0.1076023890636861,0.4568394408561289,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00013,0.8332372164552095,0.8161664337433301,0.834087741145776,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,512,0.1793718807750868,8,256,1,1.9876109081019662e-14,0.0002208270633509,0.3542180373333394,0.0494990576989948,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
20230929-111458-complex_non-naive,00057,0.8919094613132409,0.867893015401295,0.8563596554094082,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,512,0.0070064231560584,6,256,0,0.0069671419153451,1.6624700530023805e-15,0.3903265758417547,0.0845406763255596,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00068,0.951689259043114,0.9392454080748116,0.950413440130958,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,512,0.0004522604940292,5,64,1,0.000272052842672,1.7908072874469388e-06,0.198186766821891,0.4833010444417596,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00050,0.9599836006178372,0.9505784870236708,0.9685593140127384,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,256,0.0490189339309569,9,256,0,5.382394135441224e-15,7.899285128078757e-17,0.3718558875843882,0.111325436271727,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00092,0.809302748340358,0.7133421669830147,0.4103514599208614,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,256,0.0421253674412566,8,64,1,8.915641716716874e-07,9.814372561648845e-14,0.2013004808686673,0.3883989979512989,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00066,0.966285265088654,0.952411758946424,0.9504325035382668,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,256,0.0057052575161557,9,512,1,2.7616208980876515e-12,3.787445856742301e-19,0.3122214023023844,0.3403137112036347,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00059,0.9676817006607296,0.9593946356541522,0.9770158656454478,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.0116405760545216,7,128,0,6.703928428533879e-14,2.3737610319254847e-16,0.0827638935297727,0.4724352383054793,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00061,0.4999607083053149,0.5106124863092614,0.2406827196904145,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,512,0.0887083044697013,10,64,0,6.531084716911292e-10,2.66231137021716e-12,0.4114658809266984,0.2988484678789973,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
20230929-111458-complex_non-naive,00095,0.8835924902579952,0.8544451507516049,0.8360886193317024,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,256,0.0461676184618613,9,256,0,6.707294232435684e-16,1.635756559103518e-20,0.4515611049719155,0.0151526695117354,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20230929-111458-complex_non-naive,00035,0.6162802115333361,0.5835864020729317,0.3797801789734699,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.0216229540901137,10,128,1,1.3318203427949028e-11,1.7093577393664184e-11,0.1873607481829822,0.4850416975095868,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
20230929-111458-complex_non-naive,00032,0.9488761767487952,0.9402567362037286,0.9663350567884812,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,512,0.0082190193988449,9,32,0,3.1842997132396723e-09,6.754347967448728e-19,0.0363570228219032,0.405092759989202,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
20230929-111458-complex_non-naive,00004,0.7248523615143991,0.6490818717298674,0.4012408894910726,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,256,0.0016949605182256,6,64,0,2.0864599112694384e-18,3.73062793547692e-06,0.0421459912322461,0.4780512265861034,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00003,0.4999264705882352,0.4631601173835059,0.0560881161626503,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.0552994151376811,10,256,1,5.4203518168381357e-11,3.165705933953658e-20,0.2966275452636182,0.0086825583130121,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20230929-111458-complex_non-naive,00094,0.9665576694411416,0.952507151355548,0.9518000210135084,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,256,0.0057052575161557,9,512,1,2.7616208980876515e-12,3.787445856742301e-19,0.3122214023023844,0.3403137112036347,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00060,0.8362101813747904,0.8119439871996227,0.8060375150851334,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,512,0.379758850314278,3,32,1,6.539528308869652e-06,0.0260267188777122,0.3284587692469358,0.0025797826237976,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00067,0.882716049382716,0.8538918671005906,0.84263422519493,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,256,0.0461676184618613,9,256,0,6.707294232435684e-16,1.635756559103518e-20,0.4515611049719155,0.0151526695117354,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20230929-111458-complex_non-naive,00093,0.5010272846811308,0.5595499428288015,0.4250166917452816,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,512,0.2112954958225039,5,128,0,0.0045063756309018,0.0001018410659238,0.0577450934797525,0.1846671840175986,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20230929-111458-complex_non-naive,00058,0.500757315850898,0.4606260010672003,0.0285884894927448,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.6300030156885619,10,64,1,1.0464470217422987e-12,7.103920803340063e-11,0.1358898445032537,0.4296398553997278,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00051,0.8844621513944222,0.8590831830914818,0.8600488843264031,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,512,0.5880678315797234,6,64,1,1.5406421476283192e-17,4.969565069644503e-20,0.4563865535892546,0.2344266320578754,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00056,0.6976680218438459,0.6766241532974568,0.5412875775463162,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,512,0.0014432458670689,7,128,1,2.182660313248409e-08,2.645978634142437e-05,0.3698194641619921,0.3497954565100372,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
20230929-111458-complex_non-naive,00069,0.9415475488847193,0.9252536560483332,0.932329893871404,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,256,0.0059040977292208,8,128,0,2.171909373628974e-10,2.885608830593036e-15,0.0624438812956213,0.2170693189837038,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00002,0.6357655690453314,0.5464470001740116,0.1108005384342013,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.0246520759694384,8,256,0,3.735250792002936e-08,1.1146688433763332e-17,0.0671762353740632,0.1790512516163289,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
20230929-111458-complex_non-naive,00005,0.9050477069867652,0.8842497435014212,0.8875132441759734,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,512,0.0072131314145403,7,32,1,2.808642918575389e-15,5.953271720257439e-15,0.2169509027153253,0.2120640533976256,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
20230929-111458-complex_non-naive,00033,0.5428121003186716,0.5433863018466036,0.3303461247244866,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,256,0.001916339850304,4,64,1,1.5945279890088385e-05,6.021237594818847e-10,0.2033499437384307,0.1703555812127888,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
20230929-111458-complex_non-naive,00034,0.843530665974031,0.8052408589968536,0.7542102847748151,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.0625100346979894,8,512,0,9.756140257290206e-15,1.6683627447572018e-14,0.4576932149939239,0.32722437242046,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00016,0.8219307270233197,0.7628338418271928,0.6358117632473419,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,512,0.0102026114964698,4,512,1,4.687461997418688e-18,2.683228495719375e-19,0.3639045241288841,0.2669912506826222,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
20230929-111458-complex_non-naive,00029,0.5025226369073474,0.5720011965369028,0.5620473636546718,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,512,0.5533006721864215,5,64,0,3.0731998729284934e-19,7.491072869107243e-08,0.4172586314380169,0.3177021294832229,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
20230929-111458-complex_non-naive,00011,0.9707804690503652,0.9616745839791218,0.9745739334993182,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.0004020725481048,9,128,1,5.877068153412984e-09,1.6878534940305895e-09,0.1515479553490877,0.2220941269770264,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00027,0.5030358767453819,0.525924137594149,0.3472905972441658,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.0012750461664525,4,512,0,0.0003138188143684,0.0011815197246602,0.0886940057389438,0.3950841440819204,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
20230929-111458-complex_non-naive,00018,0.9109063266722623,0.8709873722664951,0.7319207157907889,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.0785310921663337,5,32,1,0.0022119448835023,3.582745354686257e-14,0.1300816833972931,0.4381308937445283,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
20230929-111458-complex_non-naive,00020,0.4962962202979439,0.5225161614492784,0.3575082957957145,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,512,0.0005339571256835,7,512,1,1.243915033731304e-13,2.7516843238293965e-07,0.2293307073414325,0.1547626000829041,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
20230929-111458-complex_non-naive,00080,0.408203125,0.4110127224657348,0.0048951048951048,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,256,0.3204865504848955,9,256,1,1.01073854784679e-06,0.0248391937137946,0.2188413445837795,0.1352042239159345,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
20230929-111458-complex_non-naive,00074,0.9653547633044988,0.9538206004262262,0.9609706863762848,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.0829816488813477,7,512,1,9.180693413262798e-13,2.308516441185149e-17,0.1611974467523396,0.1720926281996071,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00073,0.4837067586903459,0.4787288006059612,0.202603177476982,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,512,0.0009227008850866,3,64,0,0.0221415958162747,0.0062001499227917,0.4077434767968952,0.3294500508345663,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20230929-111458-complex_non-naive,00087,0.9680285141456896,0.9598404008310526,0.9779148555444378,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.0116405760545216,7,128,0,6.703928428533879e-14,2.3737610319254847e-16,0.0827638935297727,0.4724352383054793,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00045,0.964874406966644,0.955870575157436,0.9723800930423198,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,512,0.5044306061323526,8,512,1,6.967952673901356e-08,2.4521999272558423e-08,0.244981728028506,0.4481399129144847,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20230929-111458-complex_non-naive,00089,0.5014201183431952,0.5052366027653654,0.2124602312956509,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,512,0.0887083044697013,10,64,0,6.531084716911292e-10,2.66231137021716e-12,0.4114658809266984,0.2988484678789973,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
20230929-111458-complex_non-naive,00042,0.6195863048388821,0.6147080234045491,0.4516447900388181,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.0003528185274389,7,64,0,5.211495960563663e-15,2.581077670800373e-06,0.0939856320619583,0.4107488370500505,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
20230929-111458-complex_non-naive,00021,0.4957358516852591,0.5437794496975908,0.4388221050312412,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,512,0.0023382161295623,6,128,0,5.2877687172240166e-20,3.125114241701785e-16,0.0310882697813212,0.4207573710009455,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20230929-111458-complex_non-naive,00026,0.9545894907955907,0.9464487341818324,0.9711857971421416,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.0003213472209688,6,128,1,0.0129276835094951,9.357643990157023e-06,0.2984786140732467,0.2921669874340296,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
20230929-111458-complex_non-naive,00019,0.9134615384615384,0.8995205744900621,0.933831560526487,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.017434673483721,3,64,0,3.486916853447332e-06,8.053683730951644e-12,0.482676912099123,0.3741159462369978,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00010,0.9413917449340472,0.9314209409523004,0.9536185683360862,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.0010237289055939,7,32,0,2.629928811960582e-07,5.340814581834212e-07,0.4847168084233999,0.090643020812422,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00017,0.966801770425988,0.9585382355382568,0.976550749366378,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,256,0.0021185856924469,9,256,0,5.566397679138359e-12,3.0020232989902724e-09,0.3765995800495147,0.03298647608608,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00028,0.8558471007450599,0.816951309563803,0.7673746264439167,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,256,0.1302911840788957,8,128,1,8.097010902796418e-16,5.502810389393301e-18,0.3420635755173862,0.1151834498159587,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00088,0.8543953604298564,0.8325437196616049,0.8400864957194734,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,512,0.379758850314278,3,32,1,6.539528308869652e-06,0.0260267188777122,0.3284587692469358,0.0025797826237976,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00043,0.9614432075427664,0.953430781269632,0.9740476177098444,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.0011578683820151,9,64,1,4.619776008612101e-13,0.0043222177234164,0.2610291875898838,0.2765138950198889,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00044,0.5005623539143015,0.4858450008125481,0.1613909143458104,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,256,0.1041253903557401,5,256,0,0.0435332540773121,3.329470841123929e-17,0.0154888071119785,0.2444005459547042,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00086,0.4997666895402411,0.4585831522411408,0.0260337275703521,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.6300030156885619,10,64,1,1.0464470217422987e-12,7.103920803340063e-11,0.1358898445032537,0.4296398553997278,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00072,0.912053139230521,0.9017264881911004,0.9453357231972918,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,512,0.0109533131846398,10,32,1,8.923095790575216e-09,3.803087232180241e-13,0.3325488669797778,0.0956813367083668,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
20230929-111458-complex_non-naive,00075,0.96044921875,0.9519382842332004,0.9740476177098444,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,256,0.0015308854791589,10,32,0,7.6413688965466e-14,8.270249115307201e-10,0.1200801497325301,0.2227043844759464,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00081,0.5000799190153977,0.5137537917872003,0.3170629253260263,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,512,0.027784159353209,4,512,0,0.0025789252415516,2.3493930040180536e-11,0.0205984590575099,0.4324490218423307,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
